x	y	phi[x][y]
0.828283	0.555556	6.893312e-01
0.838384	0.555556	6.437659e-01
0.848485	0.555556	5.991696e-01
0.858586	0.555556	5.554628e-01
0.868687	0.555556	5.125702e-01
0.878788	0.555556	4.704204e-01
0.888889	0.555556	4.289450e-01
0.898990	0.555556	3.880787e-01
0.909091	0.555556	3.477586e-01
0.919192	0.555556	3.079243e-01
0.929293	0.555556	2.685172e-01
0.939394	0.555556	2.294803e-01
0.949495	0.555556	1.907582e-01
0.959596	0.555556	1.522966e-01
0.969697	0.555556	1.140422e-01
0.979798	0.555556	7.594253e-02
0.989899	0.555556	3.794565e-02
1.000000	0.555556	0.000000e+00
0.000000	0.565657	0.000000e+00
0.010101	0.565657	3.762056e-02
0.020202	0.565657	7.529133e-02
0.030303	0.565657	1.130626e-01
0.040404	0.565657	1.509849e-01
0.050505	0.565657	1.891094e-01
0.060606	0.565657	2.274880e-01
0.070707	0.565657	2.661734e-01
0.080808	0.565657	3.052195e-01
0.090909	0.565657	3.446813e-01
0.101010	0.565657	3.846156e-01
0.111111	0.565657	4.250809e-01
0.121212	0.565657	4.661376e-01
0.131313	0.565657	5.078485e-01
0.141414	0.565657	5.502790e-01
0.151515	0.565657	5.934975e-01
0.161616	0.565657	6.375756e-01
0.171717	0.565657	6.825886e-01
0.181818	0.565657	7.286159e-01
0.191919	0.565657	7.757416e-01
0.202020	0.565657	8.240548e-01
0.212121	0.565657	8.736504e-01
0.222222	0.565657	9.246296e-01
0.232323	0.565657	9.771006e-01
0.242424	0.565657	1.031179e+00
0.252525	0.565657	1.086990e+00
0.262626	0.565657	1.144668e+00
0.272727	0.565657	1.204356e+00
0.282828	0.565657	1.266210e+00
0.292929	0.565657	1.330398e+00
0.303030	0.565657	1.397099e+00
0.313131	0.565657	1.466508e+00
0.323232	0.565657	1.538831e+00
0.333333	0.565657	1.614286e+00
0.343434	0.565657	1.693100e+00
0.353535	0.565657	1.775508e+00
0.363636	0.565657	1.861738e+00
0.373737	0.565657	1.952001e+00
0.383838	0.565657	2.046468e+00
0.393939	0.565657	2.145231e+00
0.404040	0.565657	2.248244e+00
0.414141	0.565657	2.355234e+00
0.424242	0.565657	2.465557e+00
0.434343	0.565657	2.577988e+00
0.444444	0.565657	2.690424e+00
0.454545	0.565657	2.799479e+00
0.464646	0.565657	2.900093e+00
0.474747	0.565657	2.985593e+00
0.484848	0.565657	3.049329e+00
0.494949	0.565657	3.082838e+00
0.505051	0.565657	3.082840e+00
0.515152	0.565657	3.049335e+00
0.525253	0.565657	2.985603e+00
0.535354	0.565657	2.900107e+00
0.545455	0.565657	2.799497e+00
0.555556	0.565657	2.690446e+00
0.565657	0.565657	2.578014e+00
0.575758	0.565657	2.465587e+00
0.585859	0.565657	2.355268e+00
0.595960	0.565657	2.248281e+00
0.606061	0.565657	2.145271e+00
0.616162	0.565657	2.046512e+00
0.626263	0.565657	1.952048e+00
0.636364	0.565657	1.861788e+00
0.646465	0.565657	1.775561e+00
0.656566	0.565657	1.693156e+00
0.666667	0.565657	1.614344e+00
0.676768	0.565657	1.538892e+00
0.686869	0.565657	1.466571e+00
0.696970	0.565657	1.397164e+00
0.707071	0.565657	1.330464e+00
0.717172	0.565657	1.266278e+00
0.727273	0.565657	1.204425e+00
0.737374	0.565657	1.144738e+00
0.747475	0.565657	1.087062e+00
0.757576	0.565657	1.031251e+00
0.767677	0.565657	9.771727e-01
0.777778	0.565657	9.247017e-01
0.787879	0.565657	8.737223e-01
0.797980	0.565657	8.241262e-01
0.808081	0.565657	7.758121e-01
0.818182	0.565657	7.286854e-01
0.828283	0.565657	6.826567e-01
0.838384	0.565657	6.376420e-01
0.848485	0.565657	5.935620e-01
0.858586	0.565657	5.503413e-01
0.868687	0.565657	5.079082e-01
0.878788	0.565657	4.661945e-01
0.888889	0.565657	4.251346e-01
0.898990	0.565657	3.846659e-01
0.909091	0.565657	3.447279e-01
0.919192	0.565657	3.052620e-01
0.929293	0.565657	2.662116e-01
0.939394	0.565657	2.275216e-01
0.949495	0.565657	1.891381e-01
0.959596	0.565657	1.510084e-01
0.969697	0.565657	1.130806e-01
0.979798	0.565657	7.530362e-02
0.989899	0.565657	3.762683e-02
1.000000	0.565657	0.000000e+00
0.000000	0.575758	0.000000e+00
0.010101	0.575758	3.725197e-02
0.020202	0.575758	7.455269e-02
0.030303	0.575758	1.119510e-01
0.040404	0.575758	1.494959e-01
0.050505	0.575758	1.872370e-01
0.060606	0.575758	2.252245e-01
0.070707	0.575758	2.635094e-01
0.080808	0.575758	3.021438e-01
0.090909	0.575758	3.411809e-01
0.101010	0.575758	3.806750e-01
0.111111	0.575758	4.206824e-01
0.121212	0.575758	4.612610e-01
0.131313	0.575758	5.024707e-01
0.141414	0.575758	5.443737e-01
0.151515	0.575758	5.870347e-01
0.161616	0.575758	6.305214e-01
0.171717	0.575758	6.749045e-01
0.181818	0.575758	7.202582e-01
0.191919	0.575758	7.666606e-01
0.202020	0.575758	8.141940e-01
0.212121	0.575758	8.629454e-01
0.222222	0.575758	9.130068e-01
0.232323	0.575758	9.644757e-01
0.242424	0.575758	1.017456e+00
0.252525	0.575758	1.072056e+00
0.262626	0.575758	1.128395e+00
0.272727	0.575758	1.186594e+00
0.282828	0.575758	1.246786e+00
0.292929	0.575758	1.309108e+00
0.303030	0.575758	1.373705e+00
0.313131	0.575758	1.440728e+00
0.323232	0.575758	1.510330e+00
0.333333	0.575758	1.582669e+00
0.343434	0.575758	1.657894e+00
0.353535	0.575758	1.736143e+00
0.363636	0.575758	1.817532e+00
0.373737	0.575758	1.902131e+00
0.383838	0.575758	1.989942e+00
0.393939	0.575758	2.080858e+00
0.404040	0.575758	2.174601e+00
0.414141	0.575758	2.270646e+00
0.424242	0.575758	2.368102e+00
0.434343	0.575758	2.465561e+00
0.444444	0.575758	2.560919e+00
0.454545	0.575758	2.651190e+00
0.464646	0.575758	2.732418e+00
0.474747	0.575758	2.799884e+00
0.484848	0.575758	2.848743e+00
0.494949	0.575758	2.874359e+00
0.505051	0.575758	2.874361e+00
0.515152	0.575758	2.848749e+00
0.525253	0.575758	2.799894e+00
0.535354	0.575758	2.732432e+00
0.545455	0.575758	2.651208e+00
0.555556	0.575758	2.560941e+00
0.565657	0.575758	2.465587e+00
0.575758	0.575758	2.368131e+00
0.585859	0.575758	2.270679e+00
0.595960	0.575758	2.174638e+00
0.606061	0.575758	2.080898e+00
0.616162	0.575758	1.989986e+00
0.626263	0.575758	1.902178e+00
0.636364	0.575758	1.817582e+00
0.646465	0.575758	1.736196e+00
0.656566	0.575758	1.657949e+00
0.666667	0.575758	1.582727e+00
0.676768	0.575758	1.510391e+00
0.686869	0.575758	1.440790e+00
0.696970	0.575758	1.373769e+00
0.707071	0.575758	1.309174e+00
0.717172	0.575758	1.246853e+00
0.727273	0.575758	1.186663e+00
0.737374	0.575758	1.128465e+00
0.747475	0.575758	1.072127e+00
0.757576	0.575758	1.017527e+00
0.767677	0.575758	9.645473e-01
0.777778	0.575758	9.130784e-01
0.787879	0.575758	8.630167e-01
0.797980	0.575758	8.142648e-01
0.808081	0.575758	7.667306e-01
0.818182	0.575758	7.203271e-01
0.828283	0.575758	6.749721e-01
0.838384	0.575758	6.305873e-01
0.848485	0.575758	5.870987e-01
0.858586	0.575758	5.444355e-01
0.868687	0.575758	5.025300e-01
0.878788	0.575758	4.613175e-01
0.888889	0.575758	4.207358e-01
0.898990	0.575758	3.807249e-01
0.909091	0.575758	3.412271e-01
0.919192	0.575758	3.021861e-01
0.929293	0.575758	2.635474e-01
0.939394	0.575758	2.252578e-01
0.949495	0.575758	1.872654e-01
0.959596	0.575758	1.495192e-01
0.969697	0.575758	1.119689e-01
0.979798	0.575758	7.456489e-02
0.989899	0.575758	3.725820e-02
1.000000	0.575758	0.000000e+00
0.000000	0.585859	0.000000e+00
0.010101	0.585859	3.683501e-02
0.020202	0.585859	7.371716e-02
0.030303	0.585859	1.106936e-01
0.040404	0.585859	1.478118e-01
0.050505	0.585859	1.851195e-01
0.060606	0.585859	2.226652e-01
0.070707	0.585859	2.604980e-01
0.080808	0.585859	2.986678e-01
0.090909	0.585859	3.372257e-01
0.101010	0.585859	3.762238e-01
0.111111	0.585859	4.157158e-01
0.121212	0.585859	4.557566e-01
0.131313	0.585859	4.964030e-01
0.141414	0.585859	5.377139e-01
0.151515	0.585859	5.797501e-01
0.161616	0.585859	6.225749e-01
0.171717	0.585859	6.662541e-01
0.181818	0.585859	7.108563e-01
0.191919	0.585859	7.564533e-01
0.202020	0.585859	8.031202e-01
0.212121	0.585859	8.509355e-01
0.222222	0.585859	8.999818e-01
0.232323	0.585859	9.503454e-01
0.242424	0.585859	1.002117e+00
0.252525	0.585859	1.055391e+00
0.262626	0.585859	1.110267e+00
0.272727	0.585859	1.166847e+00
0.282828	0.585859	1.225238e+00
0.292929	0.585859	1.285549e+00
0.303030	0.585859	1.347891e+00
0.313131	0.585859	1.412373e+00
0.323232	0.585859	1.479102e+00
0.333333	0.585859	1.548173e+00
0.343434	0.585859	1.619669e+00
0.353535	0.585859	1.693647e+00
0.363636	0.585859	1.770123e+00
0.373737	0.585859	1.849057e+00
0.383838	0.585859	1.930321e+00
0.393939	0.585859	2.013665e+00
0.404040	0.585859	2.098665e+00
0.414141	0.585859	2.184655e+00
0.424242	0.585859	2.270650e+00
0.434343	0.585859	2.355242e+00
0.444444	0.585859	2.436510e+00
0.454545	0.585859	2.511951e+00
0.464646	0.585859	2.578514e+00
0.474747	0.585859	2.632789e+00
0.484848	0.585859	2.671407e+00
0.494949	0.585859	2.691503e+00
0.505051	0.585859	2.691505e+00
0.515152	0.585859	2.671413e+00
0.525253	0.585859	2.632799e+00
0.535354	0.585859	2.578528e+00
0.545455	0.585859	2.511969e+00
0.555556	0.585859	2.436532e+00
0.565657	0.585859	2.355268e+00
0.575758	0.585859	2.270679e+00
0.585859	0.585859	2.184688e+00
0.595960	0.585859	2.098701e+00
0.606061	0.585859	2.013705e+00
0.616162	0.585859	1.930364e+00
0.626263	0.585859	1.849103e+00
0.636364	0.585859	1.770172e+00
0.646465	0.585859	1.693699e+00
0.656566	0.585859	1.619724e+00
0.666667	0.585859	1.548230e+00
0.676768	0.585859	1.479161e+00
0.686869	0.585859	1.412435e+00
0.696970	0.585859	1.347955e+00
0.707071	0.585859	1.285615e+00
0.717172	0.585859	1.225305e+00
0.727273	0.585859	1.166915e+00
0.737374	0.585859	1.110336e+00
0.747475	0.585859	1.055461e+00
0.757576	0.585859	1.002187e+00
0.767677	0.585859	9.504163e-01
0.777778	0.585859	9.000528e-01
0.787879	0.585859	8.510063e-01
0.797980	0.585859	8.031904e-01
0.808081	0.585859	7.565227e-01
0.818182	0.585859	7.109246e-01
0.828283	0.585859	6.663211e-01
0.838384	0.585859	6.226403e-01
0.848485	0.585859	5.798136e-01
0.858586	0.585859	5.377752e-01
0.868687	0.585859	4.964618e-01
0.878788	0.585859	4.558125e-01
0.888889	0.585859	4.157686e-01
0.898990	0.585859	3.762733e-01
0.909091	0.585859	3.372715e-01
0.919192	0.585859	2.987096e-01
0.929293	0.585859	2.605355e-01
0.939394	0.585859	2.226982e-01
0.949495	0.585859	1.851477e-01
0.959596	0.585859	1.478349e-01
0.969697	0.585859	1.107114e-01
0.979798	0.585859	7.372926e-02
0.989899	0.585859	3.684119e-02
1.000000	0.585859	0.000000e+00
0.000000	0.595960	0.000000e+00
0.010101	0.595960	3.637130e-02
0.020202	0.595960	7.278800e-02
0.030303	0.595960	1.092955e-01
0.040404	0.595960	1.459393e-01
0.050505	0.595960	1.827655e-01
0.060606	0.595960	2.198205e-01
0.070707	0.595960	2.571513e-01
0.080808	0.595960	2.948059e-01
0.090909	0.595960	3.328327e-01
0.101010	0.595960	3.712815e-01
0.111111	0.595960	4.102031e-01
0.121212	0.595960	4.496495e-01
0.131313	0.595960	4.896743e-01
0.141414	0.595960	5.303325e-01
0.151515	0.595960	5.716808e-01
0.161616	0.595960	6.137781e-01
0.171717	0.595960	6.566849e-01
0.181818	0.595960	7.004641e-01
0.191919	0.595960	7.451809e-01
0.202020	0.595960	7.909028e-01
0.212121	0.595960	8.376999e-01
0.222222	0.595960	8.856448e-01
0.232323	0.595960	9.348127e-01
0.242424	0.595960	9.852811e-01
0.252525	0.595960	1.037130e+00
0.262626	0.595960	1.090440e+00
0.272727	0.595960	1.145295e+00
0.282828	0.595960	1.201776e+00
0.292929	0.595960	1.259967e+00
0.303030	0.595960	1.319944e+00
0.313131	0.595960	1.381780e+00
0.323232	0.595960	1.445537e+00
0.333333	0.595960	1.511259e+00
0.343434	0.595960	1.578971e+00
0.353535	0.595960	1.648659e+00
0.363636	0.595960	1.720264e+00
0.373737	0.595960	1.793659e+00
0.383838	0.595960	1.868627e+00
0.393939	0.595960	1.944824e+00
0.404040	0.595960	2.021744e+00
0.414141	0.595960	2.098668e+00
0.424242	0.595960	2.174609e+00
0.434343	0.595960	2.248256e+00
0.444444	0.595960	2.317935e+00
0.454545	0.595960	2.381600e+00
0.464646	0.595960	2.436904e+00
0.474747	0.595960	2.481358e+00
0.484848	0.595960	2.512603e+00
0.494949	0.595960	2.528749e+00
0.505051	0.595960	2.528751e+00
0.515152	0.595960	2.512609e+00
0.525253	0.595960	2.481368e+00
0.535354	0.595960	2.436918e+00
0.545455	0.595960	2.381618e+00
0.555556	0.595960	2.317956e+00
0.565657	0.595960	2.248281e+00
0.575758	0.595960	2.174638e+00
0.585859	0.595960	2.098701e+00
0.595960	0.595960	2.021780e+00
0.606061	0.595960	1.944863e+00
0.616162	0.595960	1.868670e+00
0.626263	0.595960	1.793705e+00
0.636364	0.595960	1.720313e+00
0.646465	0.595960	1.648710e+00
0.656566	0.595960	1.579025e+00
0.666667	0.595960	1.511316e+00
0.676768	0.595960	1.445596e+00
0.686869	0.595960	1.381841e+00
0.696970	0.595960	1.320007e+00
0.707071	0.595960	1.260032e+00
0.717172	0.595960	1.201843e+00
0.727273	0.595960	1.145362e+00
0.737374	0.595960	1.090509e+00
0.747475	0.595960	1.037199e+00
0.757576	0.595960	9.853510e-01
0.767677	0.595960	9.348829e-01
0.777778	0.595960	8.857151e-01
0.787879	0.595960	8.377699e-01
0.797980	0.595960	7.909723e-01
0.808081	0.595960	7.452496e-01
0.818182	0.595960	7.005318e-01
0.828283	0.595960	6.567512e-01
0.838384	0.595960	6.138428e-01
0.848485	0.595960	5.717437e-01
0.858586	0.595960	5.303931e-01
0.868687	0.595960	4.897325e-01
0.878788	0.595960	4.497049e-01
0.888889	0.595960	4.102554e-01
0.898990	0.595960	3.713305e-01
0.909091	0.595960	3.328780e-01
0.919192	0.595960	2.948473e-01
0.929293	0.595960	2.571885e-01
0.939394	0.595960	2.198532e-01
0.949495	0.595960	1.827934e-01
0.959596	0.595960	1.459622e-01
0.969697	0.595960	1.093130e-01
0.979798	0.595960	7.279997e-02
0.989899	0.595960	3.637742e-02
1.000000	0.595960	0.000000e+00
0.000000	0.606061	0.000000e+00
0.010101	0.606061	3.586260e-02
0.020202	0.606061	7.176871e-02
0.030303	0.606061	1.077618e-01
0.040404	0.606061	1.438856e-01
0.050505	0.606061	1.801841e-01
0.060606	0.606061	2.167015e-01
0.070707	0.606061	2.534829e-01
0.080808	0.606061	2.905737e-01
0.090909	0.606061	3.280201e-01
0.101010	0.606061	3.658691e-01
0.111111	0.606061	4.041685e-01
0.121212	0.606061	4.429673e-01
0.131313	0.606061	4.823155e-01
0.141414	0.606061	5.222644e-01
0.151515	0.606061	5.628665e-01
0.161616	0.606061	6.041757e-01
0.171717	0.606061	6.462475e-01
0.181818	0.606061	6.891388e-01
0.191919	0.606061	7.329079e-01
0.202020	0.606061	7.776150e-01
0.212121	0.606061	8.233215e-01
0.222222	0.606061	8.700901e-01
0.232323	0.606061	9.179849e-01
0.242424	0.606061	9.670707e-01
0.252525	0.606061	1.017412e+00
0.262626	0.606061	1.069075e+00
0.272727	0.606061	1.122121e+00
0.282828	0.606061	1.176612e+00
0.292929	0.606061	1.232604e+00
0.303030	0.606061	1.290145e+00
0.313131	0.606061	1.349273e+00
0.323232	0.606061	1.410012e+00
0.333333	0.606061	1.472364e+00
0.343434	0.606061	1.536302e+00
0.353535	0.606061	1.601761e+00
0.363636	0.606061	1.668622e+00
0.373737	0.606061	1.736698e+00
0.383838	0.606061	1.805711e+00
0.393939	0.606061	1.875267e+00
0.404040	0.606061	1.944828e+00
0.414141	0.606061	2.013673e+00
0.424242	0.606061	2.080869e+00
0.434343	0.606061	2.145246e+00
0.444444	0.606061	2.205380e+00
0.454545	0.606061	2.259619e+00
0.464646	0.606061	2.306153e+00
0.474747	0.606061	2.343142e+00
0.484848	0.606061	2.368907e+00
0.494949	0.606061	2.382146e+00
0.505051	0.606061	2.382148e+00
0.515152	0.606061	2.368913e+00
0.525253	0.606061	2.343152e+00
0.535354	0.606061	2.306167e+00
0.545455	0.606061	2.259637e+00
0.555556	0.606061	2.205401e+00
0.565657	0.606061	2.145271e+00
0.575758	0.606061	2.080898e+00
0.585859	0.606061	2.013705e+00
0.595960	0.606061	1.944863e+00
0.606061	0.606061	1.875306e+00
0.616162	0.606061	1.805753e+00
0.626263	0.606061	1.736743e+00
0.636364	0.606061	1.668670e+00
0.646465	0.606061	1.601812e+00
0.656566	0.606061	1.536356e+00
0.666667	0.606061	1.472420e+00
0.676768	0.606061	1.410071e+00
0.686869	0.606061	1.349334e+00
0.696970	0.606061	1.290207e+00
0.707071	0.606061	1.232668e+00
0.717172	0.606061	1.176678e+00
0.727273	0.606061	1.122188e+00
0.737374	0.606061	1.069143e+00
0.747475	0.606061	1.017481e+00
0.757576	0.606061	9.671399e-01
0.767677	0.606061	9.180544e-01
0.777778	0.606061	8.701596e-01
0.787879	0.606061	8.233907e-01
0.797980	0.606061	7.776838e-01
0.808081	0.606061	7.329759e-01
0.818182	0.606061	6.892057e-01
0.828283	0.606061	6.463132e-01
0.838384	0.606061	6.042398e-01
0.848485	0.606061	5.629286e-01
0.858586	0.606061	5.223244e-01
0.868687	0.606061	4.823730e-01
0.878788	0.606061	4.430221e-01
0.888889	0.606061	4.042203e-01
0.898990	0.606061	3.659175e-01
0.909091	0.606061	3.280650e-01
0.919192	0.606061	2.906147e-01
0.929293	0.606061	2.535198e-01
0.939394	0.606061	2.167339e-01
0.949495	0.606061	1.802117e-01
0.959596	0.606061	1.439083e-01
0.969697	0.606061	1.077792e-01
0.979798	0.606061	7.178055e-02
0.989899	0.606061	3.586865e-02
1.000000	0.606061	0.000000e+00
0.000000	0.616162	0.000000e+00
0.010101	0.616162	3.531076e-02
0.020202	0.616162	7.066306e-02
0.030303	0.616162	1.060984e-01
0.040404	0.616162	1.416584e-01
0.050505	0.616162	1.773850e-01
0.060606	0.616162	2.133203e-01
0.070707	0.616162	2.495071e-01
0.080808	0.616162	2.859882e-01
0.090909	0.616162	3.228074e-01
0.101010	0.616162	3.600088e-01
0.111111	0.616162	3.976373e-01
0.121212	0.616162	4.357387e-01
0.131313	0.616162	4.743594e-01
0.141414	0.616162	5.135466e-01
0.151515	0.616162	5.533487e-01
0.161616	0.616162	5.938148e-01
0.171717	0.616162	6.349949e-01
0.181818	0.616162	6.769399e-01
0.191919	0.616162	7.197017e-01
0.202020	0.616162	7.633327e-01
0.212121	0.616162	8.078859e-01
0.222222	0.616162	8.534145e-01
0.232323	0.616162	8.999716e-01
0.242424	0.616162	9.476098e-01
0.252525	0.616162	9.963802e-01
0.262626	0.616162	1.046332e+00
0.272727	0.616162	1.097510e+00
0.282828	0.616162	1.149954e+00
0.292929	0.616162	1.203698e+00
0.303030	0.616162	1.258764e+00
0.313131	0.616162	1.315162e+00
0.323232	0.616162	1.372882e+00
0.333333	0.616162	1.431890e+00
0.343434	0.616162	1.492121e+00
0.353535	0.616162	1.553468e+00
0.363636	0.616162	1.615772e+00
0.373737	0.616162	1.678806e+00
0.383838	0.616162	1.742258e+00
0.393939	0.616162	1.805714e+00
0.404040	0.616162	1.868634e+00
0.414141	0.616162	1.930332e+00
0.424242	0.616162	1.989958e+00
0.434343	0.616162	2.046487e+00
0.444444	0.616162	2.098728e+00
0.454545	0.616162	2.145351e+00
0.464646	0.616162	2.184954e+00
0.474747	0.616162	2.216159e+00
0.484848	0.616162	2.237745e+00
0.494949	0.616162	2.248788e+00
0.505051	0.616162	2.248790e+00
0.515152	0.616162	2.237751e+00
0.525253	0.616162	2.216169e+00
0.535354	0.616162	2.184968e+00
0.545455	0.616162	2.145369e+00
0.555556	0.616162	2.098749e+00
0.565657	0.616162	2.046512e+00
0.575758	0.616162	1.989986e+00
0.585859	0.616162	1.930364e+00
0.595960	0.616162	1.868670e+00
0.606061	0.616162	1.805753e+00
0.616162	0.616162	1.742300e+00
0.626263	0.616162	1.678851e+00
0.636364	0.616162	1.615820e+00
0.646465	0.616162	1.553519e+00
0.656566	0.616162	1.492174e+00
0.666667	0.616162	1.431945e+00
0.676768	0.616162	1.372939e+00
0.686869	0.616162	1.315222e+00
0.696970	0.616162	1.258826e+00
0.707071	0.616162	1.203762e+00
0.717172	0.616162	1.150019e+00
0.727273	0.616162	1.097576e+00
0.737374	0.616162	1.046399e+00
0.747475	0.616162	9.964481e-01
0.757576	0.616162	9.476782e-01
0.767677	0.616162	9.000403e-01
0.777778	0.616162	8.534831e-01
0.787879	0.616162	8.079543e-01
0.797980	0.616162	7.634006e-01
0.808081	0.616162	7.197689e-01
0.818182	0.616162	6.770061e-01
0.828283	0.616162	6.350597e-01
0.838384	0.616162	5.938781e-01
0.848485	0.616162	5.534102e-01
0.858586	0.616162	5.136059e-01
0.868687	0.616162	4.744162e-01
0.878788	0.616162	4.357929e-01
0.888889	0.616162	3.976885e-01
0.898990	0.616162	3.600566e-01
0.909091	0.616162	3.228517e-01
0.919192	0.616162	2.860287e-01
0.929293	0.616162	2.495434e-01
0.939394	0.616162	2.133523e-01
0.949495	0.616162	1.774123e-01
0.959596	0.616162	1.416808e-01
0.969697	0.616162	1.061156e-01
0.979798	0.616162	7.067476e-02
0.989899	0.616162	3.531674e-02
1.000000	0.616162	0.000000e+00
0.000000	0.626263	0.000000e+00
0.010101	0.626263	3.471776e-02
0.020202	0.626263	6.947500e-02
0.030303	0.626263	1.043112e-01
0.040404	0.626263	1.392658e-01
0.050505	0.626263	1.743785e-01
0.060606	0.626263	2.096894e-01
0.070707	0.626263	2.452386e-01
0.080808	0.626263	2.810667e-01
0.090909	0.626263	3.172147e-01
0.101010	0.626263	3.537239e-01
0.111111	0.626263	3.906362e-01
0.121212	0.626263	4.279939e-01
0.131313	0.626263	4.658399e-01
0.141414	0.626263	5.042176e-01
0.151515	0.626263	5.431707e-01
0.161616	0.626263	5.827438e-01
0.171717	0.626263	6.229814e-01
0.181818	0.626263	6.639287e-01
0.191919	0.626263	7.056309e-01
0.202020	0.626263	7.481329e-01
0.212121	0.626263	7.914798e-01
0.222222	0.626263	8.357154e-01
0.232323	0.626263	8.808826e-01
0.242424	0.626263	9.270223e-01
0.252525	0.626263	9.741726e-01
0.262626	0.626263	1.022368e+00
0.272727	0.626263	1.071637e+00
0.282828	0.626263	1.122003e+00
0.292929	0.626263	1.173476e+00
0.303030	0.626263	1.226059e+00
0.313131	0.626263	1.279735e+00
0.323232	0.626263	1.334469e+00
0.333333	0.626263	1.390199e+00
0.343434	0.626263	1.446830e+00
0.353535	0.626263	1.504226e+00
0.363636	0.626263	1.562200e+00
0.373737	0.626263	1.620503e+00
0.383838	0.626263	1.678810e+00
0.393939	0.626263	1.736705e+00
0.404040	0.626263	1.793671e+00
0.414141	0.626263	1.849072e+00
0.424242	0.626263	1.902150e+00
0.434343	0.626263	1.952023e+00
0.444444	0.626263	1.997701e+00
0.454545	0.626263	2.038112e+00
0.464646	0.626263	2.072161e+00
0.474747	0.626263	2.098803e+00
0.484848	0.626263	2.117133e+00
0.494949	0.626263	2.126478e+00
0.505051	0.626263	2.126480e+00
0.515152	0.626263	2.117139e+00
0.525253	0.626263	2.098813e+00
0.535354	0.626263	2.072174e+00
0.545455	0.626263	2.038129e+00
0.555556	0.626263	1.997721e+00
0.565657	0.626263	1.952048e+00
0.575758	0.626263	1.902178e+00
0.585859	0.626263	1.849103e+00
0.595960	0.626263	1.793705e+00
0.606061	0.626263	1.736743e+00
0.616162	0.626263	1.678851e+00
0.626263	0.626263	1.620547e+00
0.636364	0.626263	1.562247e+00
0.646465	0.626263	1.504275e+00
0.656566	0.626263	1.446882e+00
0.666667	0.626263	1.390254e+00
0.676768	0.626263	1.334526e+00
0.686869	0.626263	1.279794e+00
0.696970	0.626263	1.226120e+00
0.707071	0.626263	1.173539e+00
0.717172	0.626263	1.122067e+00
0.727273	0.626263	1.071702e+00
0.737374	0.626263	1.022434e+00
0.747475	0.626263	9.742396e-01
0.757576	0.626263	9.270897e-01
0.767677	0.626263	8.809503e-01
0.777778	0.626263	8.357831e-01
0.787879	0.626263	7.915473e-01
0.797980	0.626263	7.482000e-01
0.808081	0.626263	7.056972e-01
0.818182	0.626263	6.639940e-01
0.828283	0.626263	6.230454e-01
0.838384	0.626263	5.828062e-01
0.848485	0.626263	5.432313e-01
0.858586	0.626263	5.042760e-01
0.868687	0.626263	4.658960e-01
0.878788	0.626263	4.280473e-01
0.888889	0.626263	3.906867e-01
0.898990	0.626263	3.537711e-01
0.909091	0.626263	3.172584e-01
0.919192	0.626263	2.811067e-01
0.929293	0.626263	2.452745e-01
0.939394	0.626263	2.097209e-01
0.949495	0.626263	1.744055e-01
0.959596	0.626263	1.392878e-01
0.969697	0.626263	1.043281e-01
0.979798	0.626263	6.948655e-02
0.989899	0.626263	3.472365e-02
1.000000	0.626263	0.000000e+00
0.000000	0.636364	0.000000e+00
0.010101	0.636364	3.408564e-02
0.020202	0.636364	6.820865e-02
0.030303	0.636364	1.024063e-01
0.040404	0.636364	1.367161e-01
0.050505	0.636364	1.711753e-01
0.060606	0.636364	2.058217e-01
0.070707	0.636364	2.406931e-01
0.080808	0.636364	2.758274e-01
0.090909	0.636364	3.112631e-01
0.101010	0.636364	3.470384e-01
0.111111	0.636364	3.831924e-01
0.121212	0.636364	4.197638e-01
0.131313	0.636364	4.567920e-01
0.141414	0.636364	4.943164e-01
0.151515	0.636364	5.323765e-01
0.161616	0.636364	5.710120e-01
0.171717	0.636364	6.102624e-01
0.181818	0.636364	6.501670e-01
0.191919	0.636364	6.907645e-01
0.202020	0.636364	7.320931e-01
0.212121	0.636364	7.741898e-01
0.222222	0.636364	8.170897e-01
0.232323	0.636364	8.608262e-01
0.242424	0.636364	9.054295e-01
0.252525	0.636364	9.509256e-01
0.262626	0.636364	9.973359e-01
0.272727	0.636364	1.044675e+00
0.282828	0.636364	1.092948e+00
0.292929	0.636364	1.142152e+00
0.303030	0.636364	1.192267e+00
0.313131	0.636364	1.243258e+00
0.323232	0.636364	1.295068e+00
0.333333	0.636364	1.347614e+00
0.343434	0.636364	1.400780e+00
0.353535	0.636364	1.454412e+00
0.363636	0.636364	1.508306e+00
0.373737	0.636364	1.562203e+00
0.383838	0.636364	1.615779e+00
0.393939	0.636364	1.668633e+00
0.404040	0.636364	1.720278e+00
0.414141	0.636364	1.770141e+00
0.424242	0.636364	1.817554e+00
0.434343	0.636364	1.861764e+00
0.444444	0.636364	1.901947e+00
0.454545	0.636364	1.937241e+00
0.464646	0.636364	1.966783e+00
0.474747	0.636364	1.989768e+00
0.484848	0.636364	2.005513e+00
0.494949	0.636364	2.013519e+00
0.505051	0.636364	2.013521e+00
0.515152	0.636364	2.005519e+00
0.525253	0.636364	1.989777e+00
0.535354	0.636364	1.966796e+00
0.545455	0.636364	1.937258e+00
0.555556	0.636364	1.901968e+00
0.565657	0.636364	1.861788e+00
0.575758	0.636364	1.817582e+00
0.585859	0.636364	1.770172e+00
